"id","QtySold","Price","Advertised","Holiday","Date","Product"
"27696","8","0.99","0","0","19-Aug-02","Easy dip tortilla chips"
"27697","12","0.99","0","0","19-Aug-02","Extra hot pork rinds"
"27698","1","2.99","0","0","19-Aug-02","Fiesta sticks"
"27699","4","1.49","0","0","19-Aug-02","Fried pork rinds"
"27700","4","2.49","0","0","19-Aug-02","Hot spicy cheese puffs"
"27701","0","2.49","0","0","19-Aug-02","Jalepeno sticks"
"27702","1","2.49","0","0","19-Aug-02","Jumbo pretzel sticks"
"27703","3","1.49","0","0","19-Aug-02","Low-fat popcorn"
"27704","8","1.49","0","0","19-Aug-02","Low-fat saltines"
"27705","8","2.99","0","0","19-Aug-02","Multigrain chips"
"27706","3","1.49","0","0","19-Aug-02","Pepper sticks"
"27707","4","0.99","0","0","19-Aug-02","Pretzel sticks"
"27708","0","2.49","0","0","19-Aug-02","Pretzel twists"
"27709","8","1.49","0","0","19-Aug-02","Ruffled potato chips"
"27710","2","0.99","0","0","19-Aug-02","Rye crackers"
"27711","10","1.99","0","0","19-Aug-02","Salt and vinegar potato chips"
"27712","2","2.49","0","0","19-Aug-02","Saltine crackers"
"27713","0","2.99","0","0","19-Aug-02","Shredded wheat crackers"
"27714","3","2.49","0","0","19-Aug-02","Stone-ground wheat sticks"
"27715","7","2.99","0","0","19-Aug-02","Sun-dried tomato multigrain chips"
"27716","10","0.99","0","0","19-Aug-02","Tortilla chips"
"27717","0","1.99","0","0","19-Aug-02","WOW cheese puffs"
"27718","0","2.99","0","0","19-Aug-02","WOW potato chips"
"27719","6","2.99","0","0","19-Aug-02","WOW tortilla chips"
"27720","0","3.49","0","0","19-Aug-02","Wheat crackers"
"27721","0","1.99","0","0","18-Aug-02","Baked potato chips"
"27722","4","1.49","0","0","18-Aug-02","Barbeque pork rinds"
"27723","7","1.49","0","0","18-Aug-02","Barbeque potato chips"
"27724","0","2.99","0","0","18-Aug-02","Bread sticks"
"27725","12","0.99","0","0","18-Aug-02","Buttery popcorn"
"27726","7","2.99","0","0","18-Aug-02","Carmelized popcorn"
"27727","0","1.49","0","0","18-Aug-02","Cheddar cheese break sticks"
"27728","0","2.99","0","0","18-Aug-02","Cheddar cheese popcorn"
"27729","8","1.49","0","0","18-Aug-02","Cheese puffs"
"27730","50","0.99","0","0","18-Aug-02","Classic potato chips"
"27731","7","0.99","0","0","18-Aug-02","Easy dip tortilla chips"
"27732","26","0.99","0","0","18-Aug-02","Extra hot pork rinds"
"27733","2","2.99","0","0","18-Aug-02","Fiesta sticks"
"27734","5","1.49","0","0","18-Aug-02","Fried pork rinds"
"27735","4","2.49","0","0","18-Aug-02","Hot spicy cheese puffs"
"27736","0","2.49","0","0","18-Aug-02","Jalepeno sticks"
"27737","2","2.49","0","0","18-Aug-02","Jumbo pretzel sticks"
"27738","6","1.49","0","0","18-Aug-02","Low-fat popcorn"
"27739","9","1.49","0","0","18-Aug-02","Low-fat saltines"
"27740","6","2.99","0","0","18-Aug-02","Multigrain chips"
"27741","3","1.49","0","0","18-Aug-02","Pepper sticks"
"27742","0","0.99","0","0","18-Aug-02","Pretzel sticks"
"27743","0","2.49","0","0","18-Aug-02","Pretzel twists"
"27744","8","1.49","0","0","18-Aug-02","Ruffled potato chips"
"27745","2","0.99","0","0","18-Aug-02","Rye crackers"
"27746","7","1.99","0","0","18-Aug-02","Salt and vinegar potato chips"
"27747","2","2.49","0","0","18-Aug-02","Saltine crackers"
"27748","0","2.99","0","0","18-Aug-02","Shredded wheat crackers"
"27749","1","2.49","0","0","18-Aug-02","Stone-ground wheat sticks"
"27750","3","2.99","0","0","18-Aug-02","Sun-dried tomato multigrain chips"
"27751","13","0.99","0","0","18-Aug-02","Tortilla chips"
"27752","0","1.99","0","0","18-Aug-02","WOW cheese puffs"
"27753","0","2.99","0","0","18-Aug-02","WOW potato chips"
"27754","20","2.99","0","0","18-Aug-02","WOW tortilla chips"
"27755","0","3.49","0","0","18-Aug-02","Wheat crackers"
"27756","0","1.99","0","0","17-Aug-02","Baked potato chips"
"27757","5","1.49","0","0","17-Aug-02","Barbeque pork rinds"
"27758","21","1.49","0","0","17-Aug-02","Barbeque potato chips"
"27759","0","2.99","0","0","17-Aug-02","Bread sticks"
"27760","18","0.99","0","0","17-Aug-02","Buttery popcorn"
"27761","10","2.99","0","0","17-Aug-02","Carmelized popcorn"
"27762","2","1.49","0","0","17-Aug-02","Cheddar cheese break sticks"
"27763","0","2.99","0","0","17-Aug-02","Cheddar cheese popcorn"
"27764","14","1.49","0","0","17-Aug-02","Cheese puffs"
"27765","60","0.99","0","0","17-Aug-02","Classic potato chips"
"27766","12","0.99","0","0","17-Aug-02","Easy dip tortilla chips"
"27767","22","0.99","0","0","17-Aug-02","Extra hot pork rinds"
"27768","0","2.99","0","0","17-Aug-02","Fiesta sticks"
"27769","9","1.49","0","0","17-Aug-02","Fried pork rinds"
"27770","8","2.49","0","0","17-Aug-02","Hot spicy cheese puffs"
"27771","0","2.49","0","0","17-Aug-02","Jalepeno sticks"
"27772","4","2.49","0","0","17-Aug-02","Jumbo pretzel sticks"
"27773","8","1.49","0","0","17-Aug-02","Low-fat popcorn"
"27774","14","1.49","0","0","17-Aug-02","Low-fat saltines"
"27775","17","2.99","0","0","17-Aug-02","Multigrain chips"
"27776","0","1.49","0","0","17-Aug-02","Pepper sticks"
"27777","4","0.99","0","0","17-Aug-02","Pretzel sticks"
"27778","0","2.49","0","0","17-Aug-02","Pretzel twists"
"27779","15","1.49","0","0","17-Aug-02","Ruffled potato chips"
"27780","14","0.99","0","0","17-Aug-02","Rye crackers"
"27781","11","1.99","0","0","17-Aug-02","Salt and vinegar potato chips"
"27782","2","2.49","0","0","17-Aug-02","Saltine crackers"
"27783","0","2.99","0","0","17-Aug-02","Shredded wheat crackers"
"27784","3","2.49","0","0","17-Aug-02","Stone-ground wheat sticks"
"27785","11","2.99","0","0","17-Aug-02","Sun-dried tomato multigrain chips"
"27786","13","0.99","0","0","17-Aug-02","Tortilla chips"
"27787","0","1.99","0","0","17-Aug-02","WOW cheese puffs"
"27788","0","2.99","0","0","17-Aug-02","WOW potato chips"
"27789","19","2.99","0","0","17-Aug-02","WOW tortilla chips"
"27790","0","3.49","0","0","17-Aug-02","Wheat crackers"
"27791","0","1.99","0","0","16-Aug-02","Baked potato chips"
"27792","4","1.49","0","0","16-Aug-02","Barbeque pork rinds"
"27793","8","1.49","0","0","16-Aug-02","Barbeque potato chips"
"27794","0","2.99","0","0","16-Aug-02","Bread sticks"
"27795","14","0.99","0","0","16-Aug-02","Buttery popcorn"
"27796","5","2.99","0","0","16-Aug-02","Carmelized popcorn"
"27797","0","1.49","0","0","16-Aug-02","Cheddar cheese break sticks"
"27798","0","2.99","0","0","16-Aug-02","Cheddar cheese popcorn"
"27799","3","1.49","0","0","16-Aug-02","Cheese puffs"
"27800","37","0.99","0","0","16-Aug-02","Classic potato chips"
"27801","7","0.99","0","0","16-Aug-02","Easy dip tortilla chips"
"27802","18","0.99","0","0","16-Aug-02","Extra hot pork rinds"
"27803","1","2.99","0","0","16-Aug-02","Fiesta sticks"
"27804","7","1.49","0","0","16-Aug-02","Fried pork rinds"
"27805","8","2.49","0","0","16-Aug-02","Hot spicy cheese puffs"
"27806","0","2.49","0","0","16-Aug-02","Jalepeno sticks"
"27807","3","2.49","0","0","16-Aug-02","Jumbo pretzel sticks"
"27808","3","1.49","0","0","16-Aug-02","Low-fat popcorn"
"27809","5","1.49","0","0","16-Aug-02","Low-fat saltines"
"27810","14","2.99","0","0","16-Aug-02","Multigrain chips"
"27811","2","1.49","0","0","16-Aug-02","Pepper sticks"
"27812","3","0.99","0","0","16-Aug-02","Pretzel sticks"
"27813","0","2.49","0","0","16-Aug-02","Pretzel twists"
"27814","10","1.49","0","0","16-Aug-02","Ruffled potato chips"
"27815","6","0.99","0","0","16-Aug-02","Rye crackers"
"27816","10","1.99","0","0","16-Aug-02","Salt and vinegar potato chips"
"27817","0","2.49","0","0","16-Aug-02","Saltine crackers"
"27818","0","2.99","0","0","16-Aug-02","Shredded wheat crackers"
"27819","0","2.49","0","0","16-Aug-02","Stone-ground wheat sticks"
"27820","3","2.99","0","0","16-Aug-02","Sun-dried tomato multigrain chips"
"27821","14","0.99","0","0","16-Aug-02","Tortilla chips"
"27822","0","1.99","0","0","16-Aug-02","WOW cheese puffs"
"27823","0","2.99","0","0","16-Aug-02","WOW potato chips"
"27824","12","2.99","0","0","16-Aug-02","WOW tortilla chips"
"27825","0","3.49","0","0","16-Aug-02","Wheat crackers"
"27826","0","1.99","0","0","15-Aug-02","Baked potato chips"
"27827","8","1.49","0","0","15-Aug-02","Barbeque pork rinds"
"27828","14","1.49","0","0","15-Aug-02","Barbeque potato chips"
"27829","0","2.99","0","0","15-Aug-02","Bread sticks"
"27830","13","0.99","0","0","15-Aug-02","Buttery popcorn"
"27831","3","2.99","0","0","15-Aug-02","Carmelized popcorn"
"27832","2","1.49","0","0","15-Aug-02","Cheddar cheese break sticks"
"27833","0","2.99","0","0","15-Aug-02","Cheddar cheese popcorn"
"27834","7","1.49","0","0","15-Aug-02","Cheese puffs"
"27835","17","0.99","0","0","15-Aug-02","Classic potato chips"
"27836","7","0.99","0","0","15-Aug-02","Easy dip tortilla chips"
"27837","13","0.99","0","0","15-Aug-02","Extra hot pork rinds"
"27838","0","2.99","0","0","15-Aug-02","Fiesta sticks"
"27839","9","1.49","0","0","15-Aug-02","Fried pork rinds"
"27840","4","2.49","0","0","15-Aug-02","Hot spicy cheese puffs"
"27841","0","2.49","0","0","15-Aug-02","Jalepeno sticks"
"27842","3","2.49","0","0","15-Aug-02","Jumbo pretzel sticks"
"27843","4","1.49","0","0","15-Aug-02","Low-fat popcorn"
"27844","5","1.49","0","0","15-Aug-02","Low-fat saltines"
"27845","15","2.99","0","0","15-Aug-02","Multigrain chips"
"27846","4","1.49","0","0","15-Aug-02","Pepper sticks"
"27847","4","0.99","0","0","15-Aug-02","Pretzel sticks"
"27848","0","2.49","0","0","15-Aug-02","Pretzel twists"
"27849","12","1.49","0","0","15-Aug-02","Ruffled potato chips"
"27850","0","0.99","0","0","15-Aug-02","Rye crackers"
"27851","7","1.99","0","0","15-Aug-02","Salt and vinegar potato chips"
"27852","3","2.49","0","0","15-Aug-02","Saltine crackers"
"27853","0","2.99","0","0","15-Aug-02","Shredded wheat crackers"
"27854","0","2.49","0","0","15-Aug-02","Stone-ground wheat sticks"
"27855","5","2.99","0","0","15-Aug-02","Sun-dried tomato multigrain chips"
"27856","12","0.99","0","0","15-Aug-02","Tortilla chips"
"27857","0","1.99","0","0","15-Aug-02","WOW cheese puffs"
"27858","0","2.99","0","0","15-Aug-02","WOW potato chips"
"27859","12","2.99","0","0","15-Aug-02","WOW tortilla chips"
"27860","0","3.49","0","0","15-Aug-02","Wheat crackers"
"27861","0","1.99","0","0","14-Aug-02","Baked potato chips"
"27862","4","1.49","0","0","14-Aug-02","Barbeque pork rinds"
"27863","6","1.49","0","0","14-Aug-02","Barbeque potato chips"
"27864","0","2.99","0","0","14-Aug-02","Bread sticks"
"27865","11","0.99","0","0","14-Aug-02","Buttery popcorn"
"27866","6","2.99","0","0","14-Aug-02","Carmelized popcorn"
"27867","1","1.49","0","0","14-Aug-02","Cheddar cheese break sticks"
"27868","0","2.99","0","0","14-Aug-02","Cheddar cheese popcorn"
"27869","11","1.49","0","0","14-Aug-02","Cheese puffs"
"27870","27","0.99","0","0","14-Aug-02","Classic potato chips"
"27871","8","0.99","0","0","14-Aug-02","Easy dip tortilla chips"
"27872","12","0.99","0","0","14-Aug-02","Extra hot pork rinds"
"27873","1","2.99","0","0","14-Aug-02","Fiesta sticks"
"27874","5","1.49","0","0","14-Aug-02","Fried pork rinds"
"27875","4","2.49","0","0","14-Aug-02","Hot spicy cheese puffs"
"27876","0","2.49","0","0","14-Aug-02","Jalepeno sticks"
"27877","0","2.49","0","0","14-Aug-02","Jumbo pretzel sticks"
"27878","4","1.49","0","0","14-Aug-02","Low-fat popcorn"
"27879","6","1.49","0","0","14-Aug-02","Low-fat saltines"
"27880","12","2.99","0","0","14-Aug-02","Multigrain chips"
"27881","1","1.49","0","0","14-Aug-02","Pepper sticks"
"27882","0","0.99","0","0","14-Aug-02","Pretzel sticks"
"27883","0","2.49","0","0","14-Aug-02","Pretzel twists"
"27884","0","1.49","0","0","14-Aug-02","Ruffled potato chips"
"27885","1","0.99","0","0","14-Aug-02","Rye crackers"
"27886","5","1.99","0","0","14-Aug-02","Salt and vinegar potato chips"
"27887","2","2.49","0","0","14-Aug-02","Saltine crackers"
"27888","0","2.99","0","0","14-Aug-02","Shredded wheat crackers"
"27889","2","2.49","0","0","14-Aug-02","Stone-ground wheat sticks"
"27890","3","2.99","0","0","14-Aug-02","Sun-dried tomato multigrain chips"
"27891","10","0.99","0","0","14-Aug-02","Tortilla chips"
"27892","0","1.99","0","0","14-Aug-02","WOW cheese puffs"
"27893","0","2.99","0","0","14-Aug-02","WOW potato chips"
"27894","16","2.99","0","0","14-Aug-02","WOW tortilla chips"
"27895","0","3.49","0","0","14-Aug-02","Wheat crackers"
"27896","0","1.99","0","0","13-Aug-02","Baked potato chips"
"27897","1","1.49","0","0","13-Aug-02","Barbeque pork rinds"
"27898","7","1.49","0","0","13-Aug-02","Barbeque potato chips"
"27899","0","2.99","0","0","13-Aug-02","Bread sticks"
"27900","9","0.99","0","0","13-Aug-02","Buttery popcorn"
"27901","9","2.99","0","0","13-Aug-02","Carmelized popcorn"
"27902","1","1.49","0","0","13-Aug-02","Cheddar cheese break sticks"
"27903","0","2.99","0","0","13-Aug-02","Cheddar cheese popcorn"
"27904","1","1.49","0","0","13-Aug-02","Cheese puffs"
"27905","26","0.99","0","0","13-Aug-02","Classic potato chips"
"27906","9","0.99","0","0","13-Aug-02","Easy dip tortilla chips"
"27907","12","0.99","0","0","13-Aug-02","Extra hot pork rinds"
"27908","2","2.99","0","0","13-Aug-02","Fiesta sticks"
"27909","7","1.49","0","0","13-Aug-02","Fried pork rinds"
"27910","5","1.99","0","0","13-Aug-02","Hot spicy cheese puffs"
"27911","0","2.49","0","0","13-Aug-02","Jalepeno sticks"
"27912","1","2.49","0","0","13-Aug-02","Jumbo pretzel sticks"
"27913","9","1.49","0","0","13-Aug-02","Low-fat popcorn"
"27914","10","1.49","0","0","13-Aug-02","Low-fat saltines"
"27915","19","2.99","0","0","13-Aug-02","Multigrain chips"
"27916","0","1.49","0","0","13-Aug-02","Pepper sticks"
"27917","2","0.99","0","0","13-Aug-02","Pretzel sticks"
"27918","0","2.49","0","0","13-Aug-02","Pretzel twists"
"27919","2","1.49","0","0","13-Aug-02","Ruffled potato chips"
"27920","2","0.99","0","0","13-Aug-02","Rye crackers"
"27921","10","2.49","0","0","13-Aug-02","Salt and vinegar potato chips"
"27922","2","2.49","0","0","13-Aug-02","Saltine crackers"
"27923","0","2.99","0","0","13-Aug-02","Shredded wheat crackers"
"27924","3","2.49","0","0","13-Aug-02","Stone-ground wheat sticks"
"27925","6","2.99","0","0","13-Aug-02","Sun-dried tomato multigrain chips"
"27926","7","0.99","0","0","13-Aug-02","Tortilla chips"
"27927","0","1.99","0","0","13-Aug-02","WOW cheese puffs"
"27928","0","2.99","0","0","13-Aug-02","WOW potato chips"
"27929","9","2.99","0","0","13-Aug-02","WOW tortilla chips"
"27930","0","3.49","0","0","13-Aug-02","Wheat crackers"
"27931","0","1.99","0","0","12-Aug-02","Baked potato chips"
"27932","2","1.49","0","0","12-Aug-02","Barbeque pork rinds"
"27933","7","1.49","0","0","12-Aug-02","Barbeque potato chips"
"27934","0","2.99","0","0","12-Aug-02","Bread sticks"
"27935","10","0.99","0","0","12-Aug-02","Buttery popcorn"
"27936","5","2.99","0","0","12-Aug-02","Carmelized popcorn"
"27937","0","1.49","0","0","12-Aug-02","Cheddar cheese break sticks"
"27938","0","2.99","0","0","12-Aug-02","Cheddar cheese popcorn"
"27939","8","1.49","0","0","12-Aug-02","Cheese puffs"
"27940","31","0.99","0","0","12-Aug-02","Classic potato chips"
"27941","6","0.99","0","0","12-Aug-02","Easy dip tortilla chips"
"27942","15","0.99","0","0","12-Aug-02","Extra hot pork rinds"
"27943","0","2.99","0","0","12-Aug-02","Fiesta sticks"
"27944","2","1.49","0","0","12-Aug-02","Fried pork rinds"
"27945","6","1.99","0","0","12-Aug-02","Hot spicy cheese puffs"
"27946","0","2.49","0","0","12-Aug-02","Jalepeno sticks"
"27947","2","2.49","0","0","12-Aug-02","Jumbo pretzel sticks"
"27948","5","1.49","0","0","12-Aug-02","Low-fat popcorn"
"27949","9","1.49","0","0","12-Aug-02","Low-fat saltines"
"27950","5","2.99","0","0","12-Aug-02","Multigrain chips"
"27951","3","1.49","0","0","12-Aug-02","Pepper sticks"
"27952","1","0.99","0","0","12-Aug-02","Pretzel sticks"
"27953","0","2.49","0","0","12-Aug-02","Pretzel twists"
"27954","9","1.49","0","0","12-Aug-02","Ruffled potato chips"
"27955","4","0.99","0","0","12-Aug-02","Rye crackers"
"27956","9","2.49","0","0","12-Aug-02","Salt and vinegar potato chips"
"27957","1","2.49","0","0","12-Aug-02","Saltine crackers"
"27958","0","2.99","0","0","12-Aug-02","Shredded wheat crackers"
"27959","2","2.49","0","0","12-Aug-02","Stone-ground wheat sticks"
"27960","4","2.99","0","0","12-Aug-02","Sun-dried tomato multigrain chips"
"27961","14","0.99","0","0","12-Aug-02","Tortilla chips"
"27962","0","1.99","0","0","12-Aug-02","WOW cheese puffs"
"27963","0","2.99","0","0","12-Aug-02","WOW potato chips"
"27964","0","2.99","0","0","12-Aug-02","WOW tortilla chips"
"27965","0","3.49","0","0","12-Aug-02","Wheat crackers"
"27966","0","1.99","0","0","11-Aug-02","Baked potato chips"
"27967","4","1.49","0","0","11-Aug-02","Barbeque pork rinds"
"27968","9","1.49","0","0","11-Aug-02","Barbeque potato chips"
"27969","0","2.99","0","0","11-Aug-02","Bread sticks"
"27970","12","0.99","0","0","11-Aug-02","Buttery popcorn"
"27971","5","2.99","0","0","11-Aug-02","Carmelized popcorn"
"27972","0","1.49","0","0","11-Aug-02","Cheddar cheese break sticks"
"27973","0","2.99","0","0","11-Aug-02","Cheddar cheese popcorn"
"27974","14","1.49","0","0","11-Aug-02","Cheese puffs"
"27975","35","0.99","0","0","11-Aug-02","Classic potato chips"
"27976","10","0.99","0","0","11-Aug-02","Easy dip tortilla chips"
"27977","16","0.99","0","0","11-Aug-02","Extra hot pork rinds"
"27978","2","2.99","0","0","11-Aug-02","Fiesta sticks"
"27979","11","1.49","0","0","11-Aug-02","Fried pork rinds"
"27980","4","1.99","0","0","11-Aug-02","Hot spicy cheese puffs"
"27981","0","2.49","0","0","11-Aug-02","Jalepeno sticks"
"27982","3","2.49","0","0","11-Aug-02","Jumbo pretzel sticks"
"27983","10","1.49","0","0","11-Aug-02","Low-fat popcorn"
"27984","9","1.49","0","0","11-Aug-02","Low-fat saltines"
"27985","6","2.99","0","0","11-Aug-02","Multigrain chips"
"27986","1","1.49","0","0","11-Aug-02","Pepper sticks"
"27987","7","0.99","0","0","11-Aug-02","Pretzel sticks"
"27988","0","2.49","0","0","11-Aug-02","Pretzel twists"
"27989","10","1.49","0","0","11-Aug-02","Ruffled potato chips"
"27990","11","0.99","0","0","11-Aug-02","Rye crackers"
"27991","4","2.49","0","0","11-Aug-02","Salt and vinegar potato chips"
"27992","5","2.49","0","0","11-Aug-02","Saltine crackers"
"27993","0","2.99","0","0","11-Aug-02","Shredded wheat crackers"
"27994","3","2.49","0","0","11-Aug-02","Stone-ground wheat sticks"
"27995","7","2.99","0","0","11-Aug-02","Sun-dried tomato multigrain chips"
"27996","12","0.99","0","0","11-Aug-02","Tortilla chips"
"27997","0","1.99","0","0","11-Aug-02","WOW cheese puffs"
"27998","0","2.99","0","0","11-Aug-02","WOW potato chips"
"27999","4","2.99","0","0","11-Aug-02","WOW tortilla chips"
"28000","0","3.49","0","0","11-Aug-02","Wheat crackers"
"28001","0","1.99","0","0","10-Aug-02","Baked potato chips"
"28002","3","1.49","0","0","10-Aug-02","Barbeque pork rinds"
"28003","15","1.49","0","0","10-Aug-02","Barbeque potato chips"
"28004","0","2.99","0","0","10-Aug-02","Bread sticks"
"28005","18","0.99","0","0","10-Aug-02","Buttery popcorn"
"28006","7","2.99","0","0","10-Aug-02","Carmelized popcorn"
"28007","2","1.49","0","0","10-Aug-02","Cheddar cheese break sticks"
"28008","0","2.99","0","0","10-Aug-02","Cheddar cheese popcorn"
"28009","15","1.49","0","0","10-Aug-02","Cheese puffs"
"28010","60","0.99","0","0","10-Aug-02","Classic potato chips"
"28011","9","0.99","0","0","10-Aug-02","Easy dip tortilla chips"
"28012","18","0.99","0","0","10-Aug-02","Extra hot pork rinds"
"28013","0","2.99","0","0","10-Aug-02","Fiesta sticks"
"28014","8","1.49","0","0","10-Aug-02","Fried pork rinds"
"28015","7","1.99","0","0","10-Aug-02","Hot spicy cheese puffs"
"28016","0","2.49","0","0","10-Aug-02","Jalepeno sticks"
